source_policy,policy,task,official_episode_id,repeat_id,seed,success,steps,error,timeout,horizon
InternVLA-M1,internvla_m1,spoon,19,1,20280566,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,20,1,20280567,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,21,1,20280568,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,22,1,20280569,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,23,1,20280570,0,60,,0,60
InternVLA-M1,internvla_m1,spoon,0,2,20280571,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,1,2,20280572,0,60,,0,60
InternVLA-M1,internvla_m1,spoon,2,2,20280573,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,3,2,20280574,0,60,,0,60
InternVLA-M1,internvla_m1,spoon,4,2,20280575,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,5,2,20280576,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,6,2,20280577,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,7,2,20280578,0,60,,0,60
InternVLA-M1,internvla_m1,spoon,8,2,20280579,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,9,2,20280580,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,10,2,20280581,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,11,2,20280582,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,12,2,20280583,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,13,2,20280584,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,14,2,20280585,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,15,2,20280586,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,16,2,20280587,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,17,2,20280588,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,18,2,20280589,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,19,2,20280590,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,20,2,20280591,0,60,,0,60
InternVLA-M1,internvla_m1,spoon,21,2,20280592,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,22,2,20280593,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,23,2,20280594,0,60,,0,60
InternVLA-M1,internvla_m1,spoon,0,3,20280595,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,1,3,20280596,0,60,,0,60
InternVLA-M1,internvla_m1,spoon,2,3,20280597,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,3,3,20280598,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,4,3,20280599,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,5,3,20280600,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,6,3,20280601,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,7,3,20280602,0,60,,0,60
InternVLA-M1,internvla_m1,spoon,8,3,20280603,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,9,3,20280604,0,60,,0,60
InternVLA-M1,internvla_m1,spoon,10,3,20280605,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,11,3,20280606,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,12,3,20280607,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,13,3,20280608,0,60,,0,60
InternVLA-M1,internvla_m1,spoon,14,3,20280609,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,15,3,20280610,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,16,3,20280611,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,17,3,20280612,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,18,3,20280613,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,19,3,20280614,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,20,3,20280615,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,21,3,20280616,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,22,3,20280617,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,23,3,20280618,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,0,4,20280619,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,1,4,20280620,0,60,,0,60
InternVLA-M1,internvla_m1,spoon,2,4,20280621,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,3,4,20280622,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,4,4,20280623,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,5,4,20280624,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,6,4,20280625,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,7,4,20280626,0,60,,0,60
InternVLA-M1,internvla_m1,spoon,8,4,20280627,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,9,4,20280628,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,10,4,20280629,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,11,4,20280630,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,12,4,20280631,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,13,4,20280632,0,60,,0,60
InternVLA-M1,internvla_m1,spoon,14,4,20280633,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,15,4,20280634,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,16,4,20280635,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,17,4,20280636,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,18,4,20280637,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,19,4,20280638,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,20,4,20280639,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,21,4,20280640,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,22,4,20280641,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,23,4,20280642,0,60,,0,60
InternVLA-M1,internvla_m1,spoon,0,5,20280643,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,1,5,20280644,0,60,,0,60
InternVLA-M1,internvla_m1,spoon,2,5,20280645,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,3,5,20280646,0,60,,0,60
InternVLA-M1,internvla_m1,spoon,4,5,20280647,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,5,5,20280648,0,60,,0,60
InternVLA-M1,internvla_m1,spoon,6,5,20280649,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,7,5,20280650,0,60,,0,60
InternVLA-M1,internvla_m1,spoon,8,5,20280651,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,9,5,20280652,0,60,,0,60
InternVLA-M1,internvla_m1,spoon,10,5,20280653,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,11,5,20280654,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,12,5,20280655,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,13,5,20280656,0,60,,0,60
InternVLA-M1,internvla_m1,spoon,14,5,20280657,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,15,5,20280658,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,16,5,20280659,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,17,5,20280660,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,18,5,20280661,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,19,5,20280662,0,60,,0,60
InternVLA-M1,internvla_m1,spoon,20,5,20280663,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,21,5,20280664,0,60,,0,60
InternVLA-M1,internvla_m1,spoon,22,5,20280665,0,60,,0,60
InternVLA-M1,internvla_m1,spoon,23,5,20280666,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,0,6,20280667,0,60,,0,60
InternVLA-M1,internvla_m1,spoon,1,6,20280668,0,60,,0,60
InternVLA-M1,internvla_m1,spoon,2,6,20280669,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,3,6,20280670,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,4,6,20280671,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,5,6,20280672,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,6,6,20280673,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,7,6,20280674,0,60,,0,60
InternVLA-M1,internvla_m1,spoon,8,6,20280675,0,60,,0,60
InternVLA-M1,internvla_m1,spoon,9,6,20280676,0,60,,0,60
InternVLA-M1,internvla_m1,spoon,10,6,20280677,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,11,6,20280678,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,12,6,20280679,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,13,6,20280680,0,60,,0,60
InternVLA-M1,internvla_m1,spoon,14,6,20280681,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,15,6,20280682,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,16,6,20280683,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,17,6,20280684,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,18,6,20280685,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,19,6,20280686,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,20,6,20280687,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,21,6,20280688,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,22,6,20280689,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,23,6,20280690,0,60,,0,60
InternVLA-M1,internvla_m1,spoon,0,7,20280691,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,1,7,20280692,0,60,,0,60
InternVLA-M1,internvla_m1,spoon,2,7,20280693,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,3,7,20280694,0,60,,0,60
InternVLA-M1,internvla_m1,spoon,4,7,20280695,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,5,7,20280696,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,6,7,20280697,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,7,7,20280698,0,60,,0,60
InternVLA-M1,internvla_m1,spoon,8,7,20280699,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,9,7,20280700,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,10,7,20280701,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,11,7,20280702,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,12,7,20280703,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,13,7,20280704,0,60,,0,60
InternVLA-M1,internvla_m1,spoon,14,7,20280705,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,15,7,20280706,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,16,7,20280707,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,17,7,20280708,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,18,7,20280709,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,19,7,20280710,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,20,7,20280711,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,21,7,20280712,0,60,,0,60
InternVLA-M1,internvla_m1,spoon,22,7,20280713,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,23,7,20280714,0,60,,0,60
InternVLA-M1,internvla_m1,spoon,0,8,20280715,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,1,8,20280716,0,60,,0,60
InternVLA-M1,internvla_m1,spoon,2,8,20280717,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,3,8,20280718,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,4,8,20280719,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,5,8,20280720,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,6,8,20280721,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,7,8,20280722,0,60,,0,60
InternVLA-M1,internvla_m1,spoon,8,8,20280723,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,9,8,20280724,0,60,,0,60
InternVLA-M1,internvla_m1,spoon,10,8,20280725,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,11,8,20280726,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,12,8,20280727,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,13,8,20280728,0,60,,0,60
InternVLA-M1,internvla_m1,spoon,14,8,20280729,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,15,8,20280730,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,16,8,20280731,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,17,8,20280732,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,18,8,20280733,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,19,8,20280734,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,20,8,20280735,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,21,8,20280736,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,22,8,20280737,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,23,8,20280738,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,0,9,20280739,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,1,9,20280740,0,60,,0,60
InternVLA-M1,internvla_m1,spoon,2,9,20280741,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,3,9,20280742,0,60,,0,60
InternVLA-M1,internvla_m1,spoon,4,9,20280743,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,5,9,20280744,0,60,,0,60
InternVLA-M1,internvla_m1,spoon,6,9,20280745,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,7,9,20280746,0,60,,0,60
InternVLA-M1,internvla_m1,spoon,8,9,20280747,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,9,9,20280748,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,10,9,20280749,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,11,9,20280750,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,12,9,20280751,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,13,9,20280752,0,60,,0,60
InternVLA-M1,internvla_m1,spoon,14,9,20280753,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,15,9,20280754,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,16,9,20280755,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,17,9,20280756,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,18,9,20280757,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,19,9,20280758,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,20,9,20280759,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,21,9,20280760,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,22,9,20280761,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,23,9,20280762,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,0,10,20280763,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,1,10,20280764,0,60,,0,60
InternVLA-M1,internvla_m1,spoon,2,10,20280765,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,3,10,20280766,0,60,,0,60
InternVLA-M1,internvla_m1,spoon,4,10,20280767,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,5,10,20280768,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,6,10,20280769,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,7,10,20280770,0,60,,0,60
InternVLA-M1,internvla_m1,spoon,8,10,20280771,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,9,10,20280772,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,10,10,20280773,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,11,10,20280774,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,12,10,20280775,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,13,10,20280776,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,14,10,20280777,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,15,10,20280778,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,16,10,20280779,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,17,10,20280780,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,18,10,20280781,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,19,10,20280782,0,60,,0,60
InternVLA-M1,internvla_m1,spoon,20,10,20280783,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,21,10,20280784,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,22,10,20280785,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,23,10,20280786,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,0,11,20280787,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,1,11,20280788,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,2,11,20280789,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,3,11,20280790,0,60,,0,60
InternVLA-M1,internvla_m1,spoon,4,11,20280791,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,5,11,20280792,0,60,,0,60
InternVLA-M1,internvla_m1,spoon,6,11,20280793,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,7,11,20280794,0,60,,0,60
InternVLA-M1,internvla_m1,spoon,8,11,20280795,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,9,11,20280796,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,10,11,20280797,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,11,11,20280798,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,12,11,20280799,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,13,11,20280800,0,60,,0,60
InternVLA-M1,internvla_m1,spoon,14,11,20280801,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,15,11,20280802,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,16,11,20280803,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,17,11,20280804,0,60,,0,60
InternVLA-M1,internvla_m1,spoon,18,11,20280805,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,19,11,20280806,0,60,,0,60
InternVLA-M1,internvla_m1,spoon,20,11,20280807,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,21,11,20280808,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,22,11,20280809,1,60,,0,60
InternVLA-M1,internvla_m1,spoon,23,11,20280810,0,60,,0,60
InternVLA-M1,internvla_m1,eggplant,0,0,20290523,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,1,0,20290524,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,2,0,20290525,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,3,0,20290526,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,4,0,20290527,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,5,0,20290528,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,6,0,20290529,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,7,0,20290530,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,8,0,20290531,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,9,0,20290532,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,10,0,20290533,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,11,0,20290534,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,12,0,20290535,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,13,0,20290536,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,14,0,20290537,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,15,0,20290538,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,16,0,20290539,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,17,0,20290540,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,18,0,20290541,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,19,0,20290542,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,20,0,20290543,0,120,,0,120
InternVLA-M1,internvla_m1,eggplant,21,0,20290544,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,22,0,20290545,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,23,0,20290546,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,0,1,20290547,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,1,1,20290548,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,2,1,20290549,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,3,1,20290550,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,4,1,20290551,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,5,1,20290552,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,6,1,20290553,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,7,1,20290554,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,8,1,20290555,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,9,1,20290556,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,10,1,20290557,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,11,1,20290558,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,12,1,20290559,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,13,1,20290560,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,14,1,20290561,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,15,1,20290562,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,16,1,20290563,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,17,1,20290564,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,18,1,20290565,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,19,1,20290566,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,20,1,20290567,0,120,,0,120
InternVLA-M1,internvla_m1,eggplant,21,1,20290568,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,22,1,20290569,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,23,1,20290570,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,0,2,20290571,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,1,2,20290572,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,2,2,20290573,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,3,2,20290574,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,4,2,20290575,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,5,2,20290576,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,6,2,20290577,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,7,2,20290578,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,8,2,20290579,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,9,2,20290580,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,10,2,20290581,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,11,2,20290582,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,12,2,20290583,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,13,2,20290584,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,14,2,20290585,0,120,,0,120
InternVLA-M1,internvla_m1,eggplant,15,2,20290586,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,16,2,20290587,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,17,2,20290588,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,18,2,20290589,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,19,2,20290590,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,20,2,20290591,0,120,,0,120
InternVLA-M1,internvla_m1,eggplant,21,2,20290592,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,22,2,20290593,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,23,2,20290594,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,0,3,20290595,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,1,3,20290596,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,2,3,20290597,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,3,3,20290598,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,4,3,20290599,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,5,3,20290600,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,6,3,20290601,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,7,3,20290602,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,8,3,20290603,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,9,3,20290604,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,10,3,20290605,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,11,3,20290606,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,12,3,20290607,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,13,3,20290608,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,14,3,20290609,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,15,3,20290610,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,16,3,20290611,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,17,3,20290612,0,120,,0,120
InternVLA-M1,internvla_m1,eggplant,18,3,20290613,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,19,3,20290614,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,20,3,20290615,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,21,3,20290616,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,22,3,20290617,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,23,3,20290618,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,0,4,20290619,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,1,4,20290620,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,2,4,20290621,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,3,4,20290622,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,4,4,20290623,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,5,4,20290624,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,6,4,20290625,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,7,4,20290626,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,8,4,20290627,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,9,4,20290628,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,10,4,20290629,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,11,4,20290630,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,12,4,20290631,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,13,4,20290632,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,14,4,20290633,0,120,,0,120
InternVLA-M1,internvla_m1,eggplant,15,4,20290634,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,16,4,20290635,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,17,4,20290636,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,18,4,20290637,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,19,4,20290638,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,20,4,20290639,0,120,,0,120
InternVLA-M1,internvla_m1,eggplant,21,4,20290640,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,22,4,20290641,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,23,4,20290642,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,0,5,20290643,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,1,5,20290644,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,2,5,20290645,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,3,5,20290646,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,4,5,20290647,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,5,5,20290648,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,6,5,20290649,1,120,,0,120
InternVLA-M1,internvla_m1,eggplant,7,5,20290650,1,120,,0,120
